hour,day,week,consommation
8,3,37,1207
8,3,38,1191
8,3,39,1162
8,3,40,1126
8,3,41,1153
8,3,42,1235
8,3,43,1169
8,3,44,1213
8,3,45,1134
8,3,46,1145
8,3,47,1152
8,3,48,1282
8,3,49,1220
8,3,50,1214
8,3,51,1059
8,3,52,1082
8,4,1,1278
8,4,2,1334
8,4,3,1316
8,4,4,1395
8,4,5,1377
8,4,6,1250
8,4,7,1314
8,4,8,1361
8,4,9,1342
8,4,10,1306
8,4,11,1305
8,4,12,1313
8,4,13,1228
8,4,14,1157
8,4,15,1210
8,4,16,1205
8,4,17,1176
8,4,18,1194
8,4,19,1115
8,4,20,1245
8,4,21,1264
8,4,22,1279
8,4,23,1225
8,4,24,1400
8,4,25,1164
8,4,26,1170
8,4,27,1178
8,4,28,1205
8,4,29,1226
8,4,30,1179
8,4,31,1198
8,4,32,1169
8,4,33,1082
8,4,34,1164
8,4,35,1245
8,4,36,1233
8,4,37,1195
8,4,38,1195
8,4,39,1172
8,4,40,1190
8,4,41,1141
8,4,42,1160
8,4,43,1226
8,4,44,1191
8,4,45,1192
8,4,46,1170
8,4,47,1151
8,4,48,1235
8,4,49,1169
8,4,50,1228
8,4,51,1081
8,4,52,1085
8,4,53,1155
8,5,1,1067
8,5,2,1106
8,5,3,1127
8,5,4,1139
8,5,5,1130
8,5,6,1100
8,5,7,1112
8,5,8,1106
8,5,9,1114
8,5,10,1121
8,5,11,1123
8,5,12,1124
8,5,13,1080
8,5,14,1070
8,5,15,1089
8,5,16,1083
8,5,17,1076
8,5,18,1072
8,5,19,1065
8,5,20,1089
8,5,21,1147
8,5,22,1104
8,5,23,1157
8,5,24,1321
8,5,25,1079
8,5,26,1198
8,5,27,1132
8,5,28,1175
8,5,29,1283
8,5,30,1098
8,5,31,1102
8,5,32,1272
8,5,33,1051
8,5,34,1042
8,5,35,1184
8,5,36,1097
8,5,37,1122
8,5,38,1107
8,5,39,1083
8,5,40,1066
8,5,41,1053
8,5,42,1033
8,5,43,1119
8,5,44,1065
8,5,45,1105
8,5,46,1022
8,5,47,1068
8,5,48,1042
8,5,49,1054
8,5,50,1051
8,5,51,1045
8,5,53,1056
8,6,1,1051
8,6,2,1083
8,6,3,1091
8,6,4,1107
8,6,5,1131
8,6,6,1066
8,6,7,1078
8,6,8,1093
8,6,9,1081
8,6,10,1078
8,6,11,1093
8,6,12,1072
8,6,13,1058
8,6,14,1066
8,6,15,1073
8,6,16,1050
8,6,17,1061
8,6,18,1140
8,6,19,1034
8,6,20,1044
8,6,21,1097
8,6,22,1102
8,6,23,1162
8,6,24,1286
8,6,25,1143
8,6,26,1193
8,6,27,1144
8,6,28,1178
8,6,29,1138
8,6,30,1043
8,6,31,1036
8,6,32,1350
8,6,33,1150
8,6,34,1034
8,6,35,1118
8,6,36,1068
8,6,37,1046
8,6,38,1103
8,6,39,1180
8,6,40,1056
8,6,41,1047
8,6,42,1019
8,6,43,1099
8,6,44,1027
8,6,45,1069
8,6,46,979
8,6,47,1030
8,6,48,1037
8,6,49,1012
8,6,50,1032
8,6,51,1025
8,6,53,1016
9,0,1,1406
9,0,2,1518
9,0,3,1559
9,0,4,1543
9,0,5,1559
9,0,6,1565
9,0,7,1599
9,0,8,1610
9,0,9,1570
9,0,10,1573
9,0,11,1521
9,0,12,1558
9,0,13,1329
9,0,14,1186
9,0,15,1318
9,0,16,1262
9,0,17,1360
9,0,18,1274
9,0,19,1390
9,0,20,1248
9,0,21,1172
9,0,22,1286
9,0,23,1303
9,0,24,1334
9,0,25,1345
9,0,26,1332
9,0,27,1398
9,0,28,1380
9,0,29,1302
9,0,30,1212
9,0,31,1110
9,0,32,1120
9,0,33,1221
9,0,34,1157
9,0,35,1203
9,0,36,1347
9,0,37,1284
9,0,38,1252
9,0,39,1317
9,0,40,1244
9,0,41,1295
9,0,42,1311
9,0,43,1261
9,0,44,1161
9,0,45,1346
9,0,46,1330
9,0,47,1200
9,0,48,1293
9,0,49,1323
9,0,50,1316
9,0,51,1138
9,0,52,1110
9,1,1,1464
9,1,2,1493
9,1,3,1539
9,1,4,1544
9,1,5,1611
9,1,6,1589
9,1,7,1582
9,1,8,1659
9,1,9,1580
9,1,10,1613
9,1,11,1521
9,1,12,1562
9,1,13,1337
9,1,14,1322
9,1,15,1342
9,1,16,1276
9,1,17,1327
9,1,18,1318
9,1,19,1318
9,1,20,1226
9,1,21,1263
9,1,22,1314
9,1,23,1323
9,1,24,1402
9,1,25,1331
9,1,26,1266
9,1,27,1402
9,1,28,1250
9,1,29,1323
9,1,30,1194
9,1,31,1173
9,1,32,1129
9,1,33,1185
9,1,34,1252
9,1,35,1272
9,1,36,1357
9,1,37,1507
9,1,38,1295
9,1,39,1291
9,1,40,1285
9,1,41,1305
9,1,42,1301
9,1,43,1331
9,1,44,1323
9,1,45,1332
9,1,46,1353
9,1,47,1220
9,1,48,1282
9,1,49,1356
9,1,50,1345
9,1,51,1139
9,1,52,1133
9,2,1,1521
9,2,2,1589
9,2,3,1537
9,2,4,1522
9,2,5,1636
9,2,6,1559
9,2,7,1580
9,2,8,1611
9,2,9,1529
9,2,10,1523
9,2,11,1533
9,2,12,1580
9,2,13,1327
9,2,14,1327
9,2,15,1259
9,2,16,1223
9,2,17,1322
9,2,18,1324
9,2,19,1262
9,2,20,1225
9,2,21,1281
9,2,22,1353
9,2,23,1347
9,2,24,1381
9,2,25,1303
9,2,26,1223
9,2,27,1260
9,2,28,1219
9,2,29,1319
9,2,30,1244
9,2,31,1195
9,2,32,1168
9,2,33,1092
9,2,34,1198
9,2,35,1206
9,2,36,1357
9,2,37,1396
9,2,38,1253
9,2,39,1269
9,2,40,1278
9,2,41,1277
9,2,42,1372
9,2,43,1352
9,2,44,1301
9,2,45,1329
9,2,46,1304
9,2,47,1247
9,2,48,1325
9,2,49,1377
9,2,50,1355
9,2,51,1129
9,2,52,1149
9,3,1,1527
9,3,2,1563
9,3,3,1507
9,3,4,1572
9,3,5,1593
9,3,6,1610
9,3,7,1544
9,3,8,1579
9,3,9,1517
9,3,10,1583
9,3,11,1458
9,3,12,1545
9,3,13,1278
9,3,14,1292
9,3,15,1316
9,3,16,1300
9,3,17,1277
9,3,18,1305
9,3,19,1178
9,3,20,1271
9,3,21,1279
9,3,22,1307
9,3,23,1304
9,3,24,1572
9,3,25,1297
9,3,26,1218
9,3,27,1292
9,3,28,1288
9,3,29,1329
9,3,30,1143
9,3,31,1169
9,3,32,1225
9,3,33,1137
9,3,34,1275
9,3,35,1251
9,3,36,1467
9,3,37,1302
9,3,38,1278
9,3,39,1274
9,3,40,1260
9,3,41,1303
9,3,42,1315
9,3,43,1292
9,3,44,1315
9,3,45,1168
9,3,46,1318
9,3,47,1239
9,3,48,1389
9,3,49,1313
9,3,50,1323
9,3,51,1099
9,3,52,1107
9,4,1,1528
9,4,2,1567
9,4,3,1533
9,4,4,1573
9,4,5,1584
9,4,6,1493
9,4,7,1503
9,4,8,1548
9,4,9,1566
9,4,10,1511
9,4,11,1613
9,4,12,1590
9,4,13,1335
9,4,14,1303
9,4,15,1339
9,4,16,1317
9,4,17,1289
9,4,18,1312
9,4,19,1171
9,4,20,1275
9,4,21,1323
9,4,22,1346
9,4,23,1308
9,4,24,1479
9,4,25,1266
9,4,26,1248
9,4,27,1249
9,4,28,1295
9,4,29,1314
9,4,30,1251
9,4,31,1195
9,4,32,1222
9,4,33,1077
9,4,34,1188
9,4,35,1354
9,4,36,1366
9,4,37,1297
9,4,38,1311
9,4,39,1262
9,4,40,1288
9,4,41,1258
9,4,42,1247
9,4,43,1314
9,4,44,1290
9,4,45,1300
9,4,46,1294
9,4,47,1236
9,4,48,1372
9,4,49,1291
9,4,50,1359
9,4,51,1162
9,4,52,1102
9,4,53,1263
9,5,1,1062
9,5,2,1088
9,5,3,1134
9,5,4,1137
9,5,5,1135
9,5,6,1105
9,5,7,1105
9,5,8,1133
9,5,9,1111
9,5,10,1132
9,5,11,1107
9,5,12,1117
9,5,13,1096
9,5,14,1084
9,5,15,1106
9,5,16,1088
9,5,17,1090
9,5,18,1091
9,5,19,1079
9,5,20,1099
9,5,21,1169
9,5,22,1093
9,5,23,1173
9,5,24,1334
9,5,25,1111
9,5,26,1249
9,5,27,1188
9,5,28,1131
9,5,29,1294
9,5,30,1115
9,5,31,1116
9,5,32,1287
9,5,33,1085
9,5,34,1079
9,5,35,1142
9,5,36,1143
9,5,37,1111
9,5,38,1136
9,5,39,1060
9,5,40,1075
9,5,41,1077
9,5,42,1048
9,5,43,1147
9,5,44,1085
9,5,45,1098
9,5,46,1029
9,5,47,1075
9,5,48,1084
9,5,49,1075
9,5,50,1048
9,5,51,1067
9,5,53,1036
9,6,1,1031
9,6,2,1069
9,6,3,1095
9,6,4,1104
9,6,5,1121
9,6,6,1071
9,6,7,1082
9,6,8,1084
9,6,9,1090
9,6,10,1086
9,6,11,1071
9,6,12,1059
9,6,13,1070
9,6,14,1073
9,6,15,1086
9,6,16,1063
9,6,17,1061
9,6,18,1158
9,6,19,1051
9,6,20,1051
9,6,21,1089
9,6,22,1060
9,6,23,1161
9,6,24,1294
9,6,25,1211
9,6,26,1246
9,6,27,1148
9,6,28,1184
9,6,29,1109
9,6,30,1055
9,6,31,1044
9,6,32,1321
9,6,33,1171
9,6,34,1067
9,6,35,1119
9,6,36,1093
9,6,37,1057
9,6,38,1117
9,6,39,1195
9,6,40,1054
9,6,41,1052
9,6,42,1025
9,6,43,1070
9,6,44,1056
9,6,45,1065
9,6,46,953
9,6,47,1067
9,6,48,1066
9,6,49,1038
9,6,50,1026
9,6,51,1031
9,6,53,1033
10,0,1,1520
10,0,2,1615
10,0,3,1661
10,0,4,1628
10,0,5,1641
10,0,6,1680
10,0,7,1567
10,0,8,1710
10,0,9,1583
10,0,10,1632
10,0,11,1581
10,0,12,1604
10,0,13,1544
10,0,14,1296
10,0,15,1605
10,0,16,1507
10,0,17,1588
10,0,18,1540
10,0,19,1631
10,0,20,1499
10,0,21,1270
10,0,22,1523
10,0,23,1559
10,0,24,1597
10,0,25,1529
10,0,26,1414
10,0,27,1535
10,0,28,1634
10,0,29,1469
10,0,30,1214
10,0,31,1151
10,0,32,1163
10,0,33,1243
10,0,34,1195
10,0,35,1412
10,0,36,1580
10,0,37,1541
10,0,38,1483
10,0,39,1569
10,0,40,1495
10,0,41,1564
10,0,42,1536
10,0,43,1498
10,0,44,1259
10,0,45,1564
10,0,46,1595
10,0,47,1470
10,0,48,1494
10,0,49,1520
10,0,50,1549
10,0,51,1209
10,0,52,1124
10,1,1,1568
10,1,2,1605
10,1,3,1687
10,1,4,1631
10,1,5,1746
10,1,6,1702
10,1,7,1633
10,1,8,1730
10,1,9,1661
10,1,10,1672
10,1,11,1546
10,1,12,1622
10,1,13,1543
10,1,14,1533
10,1,15,1542
10,1,16,1470
10,1,17,1558
10,1,18,1603
10,1,19,1603
10,1,20,1425
10,1,21,1484
10,1,22,1569
10,1,23,1537
10,1,24,1660
10,1,25,1431
10,1,26,1476
10,1,27,1676
10,1,28,1406
10,1,29,1632
10,1,30,1245
10,1,31,1165
10,1,32,1161
10,1,33,1184
10,1,34,1460
10,1,35,1548
10,1,36,1603
10,1,37,1683
10,1,38,1542
10,1,39,1541
10,1,40,1542
10,1,41,1552
10,1,42,1538
10,1,43,1578
10,1,44,1480
10,1,45,1612
10,1,46,1571
10,1,47,1469
10,1,48,1535
10,1,49,1633
10,1,50,1536
10,1,51,1175
10,1,52,1166
10,2,1,1542
10,2,2,1680
10,2,3,1615
10,2,4,1627
10,2,5,1742
10,2,6,1405
10,2,7,1604
10,2,8,1608
10,2,9,1630
10,2,10,1372
10,2,11,1669
10,2,12,1544
10,2,13,1580
10,2,14,1508
10,2,15,1440
10,2,16,1428
10,2,17,1519
10,2,18,1544
10,2,19,1442
10,2,20,1483
10,2,21,1501
10,2,22,1565
10,2,23,1540
10,2,24,1718
10,2,25,1461
10,2,26,1382
10,2,27,1496
10,2,28,1297
10,2,29,1495
10,2,30,1275
10,2,31,1190
10,2,32,1226
10,2,33,1140
10,2,34,1393
10,2,35,1416
10,2,36,1574
10,2,37,1663
10,2,38,1476
10,2,39,1520
10,2,40,1527
10,2,41,1522
10,2,42,1586
10,2,43,1538
10,2,44,1552
10,2,45,1483
10,2,46,1550
10,2,47,1429
10,2,48,1541
10,2,49,1581
10,2,50,1524
10,2,51,1180
10,2,52,1164
10,3,1,1586
10,3,2,1677
10,3,3,1623
10,3,4,1737
10,3,5,1647
10,3,6,1663
10,3,7,1617
10,3,8,1644
10,3,9,1569
10,3,10,1680
10,3,11,1606
10,3,12,1611
10,3,13,1533
10,3,14,1515
10,3,15,1602
10,3,16,1475
10,3,17,1474
10,3,18,1564
10,3,19,1270
10,3,20,1457
10,3,21,1520
10,3,22,1579
10,3,23,1597
10,3,24,1870
10,3,25,1491
10,3,26,1397
10,3,27,1451
10,3,28,1455
10,3,29,1492
10,3,30,1223
10,3,31,1205
10,3,32,1301
10,3,33,1221
10,3,34,1445
10,3,35,1422
10,3,36,1665
10,3,37,1537
10,3,38,1465
10,3,39,1466
10,3,40,1513
10,3,41,1513
10,3,42,1590
10,3,43,1489
10,3,44,1530
10,3,45,1266
10,3,46,1585
10,3,47,1461
10,3,48,1584
10,3,49,1561
10,3,50,1528
10,3,51,1145
10,3,52,1150
10,4,1,1541
10,4,2,1648
10,4,3,1643
10,4,4,1711
10,4,5,1677
10,4,6,1581
10,4,7,1535
10,4,8,1564
10,4,9,1630
10,4,10,1580
10,4,11,1548
10,4,12,1631
10,4,13,1639
10,4,14,1530
10,4,15,1523
10,4,16,1503
10,4,17,1529
10,4,18,1545
10,4,19,1270
10,4,20,1555
10,4,21,1519
10,4,22,1630
10,4,23,1562
10,4,24,1729
10,4,25,1414
10,4,26,874
10,4,27,1411
10,4,28,1433
10,4,29,1559
10,4,30,1290
10,4,31,1200
10,4,32,1287
10,4,33,1135
10,4,34,1388
10,4,35,1512
10,4,36,1603
10,4,37,1656
10,4,38,1529
10,4,39,1483
10,4,40,1519
10,4,41,1530
10,4,42,1550
10,4,43,1495
10,4,44,1496
10,4,45,1483
10,4,46,1592
10,4,47,1460
10,4,48,1571
10,4,49,1494
10,4,50,1512
10,4,51,1148
10,4,52,1104
10,4,53,1273
10,5,1,1076
10,5,2,1109
10,5,3,1132
10,5,4,1124
10,5,5,1150
10,5,6,1105
10,5,7,1119
10,5,8,1123
10,5,9,1133
10,5,10,1105
10,5,11,1103
10,5,12,1077
10,5,13,1115
10,5,14,1078
10,5,15,1114
10,5,16,1101
10,5,17,1068
10,5,18,1058
10,5,19,1057
10,5,20,1069
10,5,21,1134
10,5,22,1116
10,5,23,1252
10,5,24,1315
10,5,25,1139
10,5,26,1293
10,5,27,1157
10,5,28,1130
10,5,29,1284
10,5,30,1137
10,5,31,1098
10,5,32,1305
10,5,33,1114
10,5,34,1091
10,5,35,1173
10,5,36,1145
10,5,37,1124
10,5,38,1130
10,5,39,1048
10,5,40,1122
10,5,41,1083
10,5,42,1071
10,5,43,1158
10,5,44,1079
10,5,45,1096
10,5,46,1018
10,5,47,1087
10,5,48,1087
10,5,49,1077
10,5,50,1057
10,5,51,1056
10,5,53,1050
10,6,1,1063
10,6,2,1089
10,6,3,1102
10,6,4,1098
10,6,5,1110
10,6,6,1077
10,6,7,1085
10,6,8,1089
10,6,9,1104
10,6,10,1116
10,6,11,1092
10,6,12,1096
10,6,13,1095
10,6,14,1058
10,6,15,1068
10,6,16,1084
10,6,17,1049
10,6,18,1186
10,6,19,1068
10,6,20,1050
10,6,21,1140
10,6,22,1100
10,6,23,1292
10,6,24,1333
10,6,25,1227
10,6,26,1287
10,6,27,1196
10,6,28,1185
10,6,29,1154
10,6,30,1075
10,6,31,1030
10,6,32,1411
10,6,33,1190
10,6,34,1038
10,6,35,1132
10,6,36,1114
10,6,37,1041
10,6,38,1088
10,6,39,1198
10,6,40,1046
10,6,41,1047
10,6,42,1049
10,6,43,1126
10,6,44,1047
10,6,45,1070
10,6,46,994
10,6,47,1044
10,6,48,1054
10,6,49,1033
10,6,50,1035
10,6,51,1046
10,6,53,1008
11,0,1,1515
11,0,2,1648
11,0,3,1690
11,0,4,1715
11,0,5,1674
11,0,6,1629
11,0,7,1585
11,0,8,1725
11,0,9,1586
11,0,10,1659
11,0,11,1639
11,0,12,1669
11,0,13,1607
11,0,14,1294
11,0,15,1611
11,0,16,1544
11,0,17,1662
11,0,18,1569
11,0,19,1667
11,0,20,1576
11,0,21,1281
11,0,22,1590
11,0,23,1676
11,0,24,1746
11,0,25,1786
11,0,26,1537
11,0,27,1746
11,0,28,1781
11,0,29,1713
11,0,30,1388
11,0,31,1250
11,0,32,1203
11,0,33,1299
11,0,34,1365
11,0,35,1469
11,0,36,1704
11,0,37,1630
11,0,38,1524
11,0,39,1600
11,0,40,1636
11,0,41,1672
11,0,42,1582
11,0,43,1564
11,0,44,1251
11,0,45,1664
11,0,46,1665
11,0,47,1554
11,0,48,1608
11,0,49,1636
11,0,50,1569
11,0,51,1298
11,0,52,1167
11,1,1,1567
11,1,2,1631
11,1,3,1672
11,1,4,1601
11,1,5,1765
11,1,6,1689
11,1,7,1658
11,1,8,1673
11,1,9,1614
11,1,10,1642
11,1,11,1664
11,1,12,1627
11,1,13,1570
11,1,14,1546
11,1,15,1577
11,1,16,1490
11,1,17,1607
11,1,18,1581
11,1,19,1581
11,1,20,1523
11,1,21,1582
11,1,22,1763
11,1,23,1653
11,1,24,1857
11,1,25,1697
11,1,26,1658
11,1,27,1743
11,1,28,1547
11,1,29,1729
11,1,30,1263
11,1,31,1216
11,1,32,1205
11,1,33,1221
11,1,34,1525
11,1,35,1581
11,1,36,1679
11,1,37,1814
11,1,38,1622
11,1,39,1592
11,1,40,1603
11,1,41,1724
11,1,42,1672
11,1,43,1628
11,1,44,1573
11,1,45,1665
11,1,46,1695
11,1,47,1588
11,1,48,1671
11,1,49,1710
11,1,50,1613
11,1,51,1253
11,1,52,1179
11,2,1,1596
11,2,2,1409
11,2,3,1693
11,2,4,1692
11,2,5,1664
11,2,6,1436
11,2,7,1652
11,2,8,1649
11,2,9,1596
11,2,10,1349
11,2,11,1674
11,2,12,1545
11,2,13,1630
11,2,14,1543
11,2,15,1278
11,2,16,1585
11,2,17,1556
11,2,18,1564
11,2,19,1260
11,2,20,1522
11,2,21,1617
11,2,22,1625
11,2,23,1469
11,2,24,1815
11,2,25,1669
11,2,26,1591
11,2,27,1600
11,2,28,1327
11,2,29,1727
11,2,30,1293
11,2,31,1175
11,2,32,1362
11,2,33,1140
11,2,34,1519
11,2,35,1519
11,2,36,1554
11,2,37,1732
11,2,38,1535
11,2,39,1601
11,2,40,1620
11,2,41,1388
11,2,42,1610
11,2,43,1601
11,2,44,1587
11,2,45,1360
11,2,46,1602
11,2,47,1543
11,2,48,1645
11,2,49,1618
11,2,50,1617
11,2,51,1179
11,2,52,1142
11,3,1,1595
11,3,2,1655
11,3,3,1709
11,3,4,1712
11,3,5,1647
11,3,6,1647
11,3,7,1587
11,3,8,1733
11,3,9,1578
11,3,10,1798
11,3,11,1573
11,3,12,1677
11,3,13,1648
11,3,14,1565
11,3,15,1617
11,3,16,1512
11,3,17,1581
11,3,18,1637
11,3,19,1281
11,3,20,1575
11,3,21,1681
11,3,22,1696
11,3,23,1720
11,3,24,1927
11,3,25,1682
11,3,26,1594
11,3,27,1643
11,3,28,1523
11,3,29,1631
11,3,30,1283
11,3,31,1195
11,3,32,1345
11,3,33,1204
11,3,34,1520
11,3,35,1598
11,3,36,1773
11,3,37,1642
11,3,38,1549
11,3,39,1531
11,3,40,1565
11,3,41,1620
11,3,42,1652
11,3,43,1556
11,3,44,1580
11,3,45,1276
11,3,46,1626
11,3,47,1564
11,3,48,1672
11,3,49,1736
11,3,50,1606
11,3,51,1180
11,3,52,1158
11,4,1,1559
11,4,2,1671
11,4,3,1611
11,4,4,1713
11,4,5,1669
11,4,6,1596
11,4,7,1528
11,4,8,1579
11,4,9,1675
11,4,10,1609
11,4,11,1590
11,4,12,1595
11,4,13,1617
11,4,14,1548
11,4,15,1559
11,4,16,1505
11,4,17,1623
11,4,18,1599
11,4,19,1259
11,4,20,1661
11,4,21,1623
11,4,22,1799
11,4,23,1762
11,4,24,1857
11,4,25,1565
11,4,26,1352
11,4,27,1534
11,4,28,1539
11,4,29,1693
11,4,30,1294
11,4,31,1303
11,4,32,1327
11,4,33,1180
11,4,34,1438
11,4,35,1616
11,4,36,1631
11,4,37,1644
11,4,38,1572
11,4,39,1541
11,4,40,1612
11,4,41,1620
11,4,42,1703
11,4,43,1596
11,4,44,1582
11,4,45,1502
11,4,46,1678
11,4,47,1523
11,4,48,1653
11,4,49,1611
11,4,50,1589
11,4,51,1193
11,4,52,1226
11,4,53,1261
11,5,1,1049
11,5,2,1074
11,5,3,1094
11,5,4,1114
11,5,5,1088
11,5,6,1096
11,5,7,1097
11,5,8,1094
11,5,9,1139
11,5,10,1140
11,5,11,1090
11,5,12,1097
11,5,13,1079
11,5,14,1089
11,5,15,1092
11,5,16,1125
11,5,17,1055
11,5,18,1093
11,5,19,1077
11,5,20,1079
11,5,21,1157
11,5,22,1133
11,5,23,1275
11,5,24,1396
11,5,25,1138
11,5,26,1308
11,5,27,1235
11,5,28,1135
11,5,29,1263
11,5,30,1077
11,5,31,1102
11,5,32,1418
11,5,33,1158
11,5,34,1049
11,5,35,1148
11,5,36,1190
11,5,37,1097
11,5,38,1146
11,5,39,1076
11,5,40,1133
11,5,41,1093
11,5,42,1097
11,5,43,1143
11,5,44,1095
11,5,45,1109
11,5,46,1034
11,5,47,1086
11,5,48,1105
11,5,49,1092
11,5,50,1069
11,5,51,1070
11,5,53,1020
11,6,1,1030
11,6,2,1070
11,6,3,1095
11,6,4,1117
11,6,5,1124
11,6,6,1072
11,6,7,1093
11,6,8,1105
11,6,9,1112
11,6,10,1112
11,6,11,1083
11,6,12,1092
11,6,13,1073
11,6,14,1069
11,6,15,1076
11,6,16,1118
11,6,17,1062
11,6,18,1185
11,6,19,1107
11,6,20,1071
11,6,21,1153
11,6,22,1114
11,6,23,1312
11,6,24,1428
11,6,25,1289
11,6,26,1313
11,6,27,1230
11,6,28,1214
11,6,29,1232
11,6,30,1055
11,6,31,1093
11,6,32,1474
11,6,33,1193
11,6,34,1069
11,6,35,1122
11,6,36,1099
11,6,37,1069
11,6,38,1124
11,6,39,1207
11,6,40,1041
11,6,41,1053
11,6,42,1055
11,6,43,1090
11,6,44,1058
11,6,45,1069
11,6,46,961
11,6,47,1060
11,6,48,1071
11,6,49,1054
11,6,50,1040
11,6,51,1022
11,6,53,1044
12,0,1,1528
12,0,2,1543
12,0,3,1618
12,0,4,1669
12,0,5,1714
12,0,6,1633
12,0,7,1573
12,0,8,1743
12,0,9,1621
12,0,10,1712
12,0,11,1605
12,0,12,1631
12,0,13,1714
12,0,14,1283
12,0,15,1643
12,0,16,1593
12,0,17,1724
12,0,18,1614
12,0,19,1662
12,0,20,1594
12,0,21,1342
12,0,22,1777
12,0,23,1730
12,0,24,1789
12,0,25,1783
12,0,26,1643
12,0,27,1787
12,0,28,1842
12,0,29,1738
12,0,30,1456
12,0,31,1231
12,0,32,1196
12,0,33,1354
12,0,34,1332
12,0,35,1514
12,0,36,1856
12,0,37,1701
12,0,38,1543
12,0,39,1650
12,0,40,1619
12,0,41,1689
12,0,42,1623
12,0,43,1539
12,0,44,1250
12,0,45,1686
12,0,46,1683
12,0,47,1614
12,0,48,1643
12,0,49,1608
12,0,50,1613
12,0,51,1298
12,0,52,1181
12,1,1,1634
12,1,2,1655
12,1,3,1587
12,1,4,1619
12,1,5,1776
12,1,6,1643
12,1,7,1606
12,1,8,1708
12,1,9,1591
12,1,10,1668
12,1,11,1627
12,1,12,1582
12,1,13,1635
12,1,14,1570
12,1,15,1609
12,1,16,1685
12,1,17,1656
12,1,18,1661
12,1,19,1661
12,1,20,1648
12,1,21,1595
12,1,22,1836
12,1,23,1714
12,1,24,1951
12,1,25,1740
12,1,26,1742
12,1,27,1869
12,1,28,1599
12,1,29,1798
12,1,30,1365
12,1,31,1227
12,1,32,1409
12,1,33,1253
12,1,34,1568
12,1,35,1599
12,1,36,1805
12,1,37,1820
12,1,38,1640
12,1,39,1662
12,1,40,1621
12,1,41,1729
12,1,42,1638
12,1,43,1651
12,1,44,1600
12,1,45,1657
12,1,46,1671
12,1,47,1646
12,1,48,1633
12,1,49,1713
12,1,50,1646
12,1,51,1191
12,1,52,1198
12,2,1,1573
12,2,2,1354
12,2,3,1599
12,2,4,1766
12,2,5,1706
12,2,6,1393
12,2,7,1655
12,2,8,1649
12,2,9,1545
12,2,10,1558
12,2,11,1616
12,2,12,1537
12,2,13,1687
12,2,14,1610
12,2,15,1250
12,2,16,1609
12,2,17,1612
12,2,18,1593
12,2,19,1474
12,2,20,1532
12,2,21,1710
12,2,22,1714
12,2,23,1495
12,2,24,1941
12,2,25,1652
12,2,26,1629
12,2,27,1665
12,2,28,1372
12,2,29,1735
12,2,30,1382
12,2,31,1191
12,2,32,1411
12,2,33,1199
12,2,34,1522
12,2,35,1567
12,2,36,1756
12,2,37,1794
12,2,38,1554
12,2,39,1669
12,2,40,1612
12,2,41,1548
12,2,42,1648
12,2,43,1609
12,2,44,1595
12,2,45,1483
12,2,46,1619
12,2,47,1548
12,2,48,1727
12,2,49,1600
12,2,50,1642
12,2,51,1214
12,2,52,1141
12,3,1,1592
12,3,2,1597
12,3,3,1604
12,3,4,1696
12,3,5,1641
12,3,6,1652
12,3,7,1625
12,3,8,1751
12,3,9,1649
12,3,10,1770
12,3,11,1564
12,3,12,1649
12,3,13,1709
12,3,14,1608
12,3,15,1621
12,3,16,1635
12,3,17,1636
12,3,18,1659
12,3,19,1305
12,3,20,1678
12,3,21,1705
12,3,22,1761
12,3,23,1836
12,3,24,2008
12,3,25,1689
12,3,26,1697
12,3,27,1679
12,3,28,1374
12,3,29,1736
12,3,30,1428
12,3,31,1260
12,3,32,1536
12,3,33,1236
12,3,34,1594
12,3,35,1718
12,3,36,1785
12,3,37,1697
12,3,38,1568
12,3,39,1573
12,3,40,1640
12,3,41,1622
12,3,42,1708
12,3,43,1599
12,3,44,1649
12,3,45,1271
12,3,46,1697
12,3,47,1613
12,3,48,1718
12,3,49,1747
12,3,50,1603
12,3,51,1134
12,3,52,1129
12,4,1,1564
12,4,2,1606
12,4,3,1649
12,4,4,1638
12,4,5,1676
12,4,6,1563
12,4,7,1590
12,4,8,1622
12,4,9,1674
12,4,10,1562
12,4,11,1619
12,4,12,1656
12,4,13,1683
12,4,14,1634
12,4,15,1607
12,4,16,1561
12,4,17,1650
12,4,18,1629
12,4,19,1323
12,4,20,1740
12,4,21,1706
12,4,22,1777
12,4,23,1779
12,4,24,1925
12,4,25,1624
12,4,26,1439
12,4,27,1665
12,4,28,1599
12,4,29,1856
12,4,30,1287
12,4,31,1314
12,4,32,1477
12,4,33,1247
12,4,34,1541
12,4,35,1681
12,4,36,1639
12,4,37,1639
12,4,38,1581
12,4,39,1630
12,4,40,1592
12,4,41,1584
12,4,42,1681
12,4,43,1609
12,4,44,1576
12,4,45,1508
12,4,46,1657
12,4,47,1577
12,4,48,1656
12,4,49,1628
12,4,50,1578
12,4,51,1168
12,4,52,1328
12,4,53,1237
12,5,1,1047
12,5,2,1086
12,5,3,1087
12,5,4,1107
12,5,5,1087
12,5,6,1085
12,5,7,1129
12,5,8,1082
12,5,9,1113
12,5,10,1134
12,5,11,1114
12,5,12,1092
12,5,13,1092
12,5,14,1098
12,5,15,1113
12,5,16,1159
12,5,17,1096
12,5,18,1145
12,5,19,1083
12,5,20,1127
12,5,21,1205
12,5,22,1143
12,5,23,1338
12,5,24,1422
12,5,25,1261
